config_stem,entry_start,variant,total_return_ratio_pct,total_return_delta,base_total_return,candidate_total_return,annualized_return_ratio_pct,annualized_return_delta,base_annualized_return,candidate_annualized_return,annualized_volatility_ratio_pct,annualized_volatility_delta,base_annualized_volatility,candidate_annualized_volatility,max_drawdown_abs_ratio_pct,max_drawdown_abs_delta,base_max_drawdown_abs,candidate_max_drawdown_abs,sharpe_ratio_ratio_pct,sharpe_ratio_delta,base_sharpe_ratio,candidate_sharpe_ratio,turnover_amount_ratio_ratio_pct,turnover_amount_ratio_delta,base_turnover_amount_ratio,candidate_turnover_amount_ratio,annualized_turnover_amount_ratio_pct,annualized_turnover_amount_delta,base_annualized_turnover_amount,candidate_annualized_turnover_amount,trade_count_ratio_pct,trade_count_delta,base_trade_count,candidate_trade_count,order_count_ratio_pct,order_count_delta,base_order_count,candidate_order_count,rejected_order_count_ratio_pct,rejected_order_count_delta,base_rejected_order_count,candidate_rejected_order_count,skipped_order_count_ratio_pct,skipped_order_count_delta,base_skipped_order_count,candidate_skipped_order_count,skipped_below_lot_or_cash_count_ratio_pct,skipped_below_lot_or_cash_count_delta,base_skipped_below_lot_or_cash_count,candidate_skipped_below_lot_or_cash_count,max_pending_intent_count_ratio_pct,max_pending_intent_count_delta,base_max_pending_intent_count,candidate_max_pending_intent_count,average_cash_weight_ratio_pct,average_cash_weight_delta,base_average_cash_weight,candidate_average_cash_weight
r1_domestic_rolling_30y_bond_futures,2024-04-14,single_515080,96.96633024094726,-0.01197738246023583,0.39481497366330864,0.3828375912030728,97.2004003055875,-0.004878761649538932,0.17426640170293095,0.16938764005339202,99.87593501952286,-9.151032275220294e-05,0.07375999448051865,0.07366848415776645,111.53876852170616,0.005400936966726277,0.0468068750713414,0.05220781203806768,97.32114176111355,-0.06329108200872913,2.3626140827458695,2.2993230007371404,101.22716502986326,0.011567027086543669,0.9425812180968489,0.9541482451833926,101.22716502986326,0.005584082041779681,0.4550392087364098,0.4606232907781895,92.0,-2.0,25,23,92.0,-2.0,25,23,,0.0,0,0,50.0,-1.0,2,1,50.0,-1.0,2,1,100.0,0.0,4,4,99.9334679590588,-4.453860537244336e-05,0.06694309199354322,0.06689855338817077
r1_domestic_rolling_30y_bond_futures,2024-04-14,single_563020,95.89450235016498,-0.016209119464943855,0.39481497366330864,0.3786058541983648,96.20827512056951,-0.006607702509858315,0.17426640170293095,0.16765869919307264,100.57932432149697,0.00042730958756045934,0.07375999448051865,0.07418730406807911,105.34616085471941,0.002502370832381473,0.0468068750713414,0.049309245903722876,95.65412749547252,-0.10267619581014698,2.3626140827458695,2.2599378869357225,103.36460581405409,0.03171414246626847,0.9425812180968489,0.9742953605631174,103.36460581405409,0.015310275673370954,0.4550392087364098,0.47034948440978075,120.0,5.0,25,30,120.0,5.0,25,30,,0.0,0,0,0.0,-2.0,2,0,0.0,-2.0,2,0,100.0,0.0,4,4,99.52791455295797,-0.00031602859510147796,0.06694309199354322,0.06662706339844174
r1_domestic_rolling_30y_bond_futures,2024-06-14,single_515080,98.58523755826629,-0.005482643527825459,0.3875310346171452,0.38204839108931976,98.68609201953976,-0.0024540217059683123,0.1867727224785345,0.18431870077256618,100.92843975163565,0.0006972848382018199,0.07510286337626004,0.07580014821446186,111.18299238813833,0.0052704336151013775,0.04712901012694659,0.05239944374204797,97.77827960323785,-0.05525179046908679,2.486892164721022,2.431640374251935,102.52282109785973,0.023299791243640233,0.9235609795481325,0.9468607707917728,102.52282109785973,0.012181633596260066,0.4828576075645838,0.49503924116084386,115.78947368421053,3.0,19,22,115.78947368421053,3.0,19,22,,0.0,0,0,,0.0,0,0,,0.0,0,0,100.0,0.0,4,4,103.92609448568962,0.0029132337507244976,0.07420182477378123,0.07711505852450573
r1_domestic_rolling_30y_bond_futures,2024-06-14,single_563020,94.78340746394129,-0.02021591502674913,0.3875310346171452,0.3673151195903961,95.14290874382317,-0.009071721572428304,0.1867727224785345,0.1777010009061062,99.53780966800595,-0.00034711817357577224,0.07510286337626004,0.07475574520268427,105.08408367949748,0.0023960783121728113,0.04712901012694659,0.0495250884391194,95.5846919488772,-0.10980394997166965,2.486892164721022,2.377088214749352,98.10033189622064,-0.017544593347428084,0.9235609795481325,0.9060163862007045,98.10033189622064,-0.009172691957576529,0.4828576075645838,0.47368491560700726,100.0,0.0,19,19,100.0,0.0,19,19,,0.0,0,0,,0.0,0,0,,0.0,0,0,100.0,0.0,4,4,96.00965238039399,-0.0029609107485648045,0.07420182477378123,0.07124091402521643
r1_domestic_rolling_30y_bond_futures,2024-08-14,single_515080,98.16196747081605,-0.005925591809736286,0.32238775514855145,0.31646216333881516,98.26272944763387,-0.003022650490622114,0.1739884721182512,0.17096582162762908,99.6490027202801,-0.00024989850809528646,0.07119670793309461,0.07094680942499933,110.79925631194756,0.005094313150989183,0.04717281453310063,0.05226712768408981,98.60884380695957,-0.03399667590422917,2.4437713086643367,2.4097746327601075,100.5853606028917,0.005168789412973607,0.8830094453640664,0.88817823477704,100.5853606028917,0.002967049959155754,0.506875581393496,0.5098426313526517,95.65217391304348,-1.0,23,22,95.65217391304348,-1.0,23,22,,0.0,0,0,100.0,0.0,1,1,100.0,0.0,1,1,100.0,0.0,4,4,100.02840593167792,2.203250670212986e-05,0.07756304898547121,0.07758508149217334
r1_domestic_rolling_30y_bond_futures,2024-08-14,single_563020,95.4060297296641,-0.014810397626727756,0.32238775514855145,0.3075773575218237,95.65161954579371,-0.007565680714162193,0.1739884721182512,0.166422791404089,99.42391651397077,-0.0004101524769990206,0.07119670793309461,0.07078655545609559,105.25543988155088,0.0024791389082226,0.04717281453310063,0.04965195344132323,96.20584553451282,-0.09272045823398223,2.4437713086643367,2.3510508504303544,99.28219715844025,-0.006338266890064226,0.8830094453640664,0.8766711784740022,99.28219715844025,-0.003638367326414982,0.506875581393496,0.503237214067081,100.0,0.0,23,23,100.0,0.0,23,23,,0.0,0,0,200.0,1.0,1,2,200.0,1.0,1,2,100.0,0.0,4,4,97.02110783535538,-0.0023105195888876717,0.07756304898547121,0.07525252939658354
r1_domestic_rolling_30y_bond_futures,2024-10-14,single_515080,92.4092901431055,-0.019377226204349896,0.255275548264434,0.2358983220600841,92.69506238019079,-0.011159729693847709,0.1527696781911625,0.14160994849731479,99.77096847647621,-0.00015134830598896587,0.06608186666201031,0.06593051835602134,110.74240839678009,0.005058442202014124,0.047088530012788676,0.0521469722148028,92.90785064599852,-0.16395804616659504,2.311824497521163,2.147866451354568,101.8055382990265,0.01663195742767476,0.9211633692091838,0.9377953266368586,101.80553829902652,0.010400132188024935,0.5760128264037576,0.5864129585917826,125.0,5.0,20,25,125.0,5.0,20,25,,0.0,0,0,300.0,2.0,1,3,300.0,2.0,1,3,100.0,0.0,4,4,101.7514360464044,0.0014130747481916062,0.08068092186937502,0.08209399661756663
r1_domestic_rolling_30y_bond_futures,2024-10-14,single_563020,91.53802927685881,-0.021601342157474557,0.255275548264434,0.23367420610695944,91.85386623366568,-0.012444822339850559,0.1527696781911625,0.14032485585131194,97.98876818203574,-0.0013290595282110657,0.06608186666201031,0.06475280713379925,107.33561824693112,0.0034542347998297585,0.047088530012788676,0.050542764812618435,93.73917841586383,-0.14473920712815236,2.311824497521163,2.1670852903930107,94.15671669828505,-0.05382618533451511,0.9211633692091838,0.8673371838746687,94.15671669828504,-0.03365806130098714,0.5760128264037576,0.5423547651027705,100.0,0.0,20,20,100.0,0.0,20,20,,0.0,0,0,100.0,0.0,1,1,100.0,0.0,1,1,100.0,0.0,4,4,108.58540197516264,0.006926781459752757,0.08068092186937502,0.08760770332912778
r1_domestic_rolling_30y_bond_futures,2024-12-14,single_515080,97.54887503076382,-0.004017767086830881,0.16391522820164117,0.1598974611148103,97.60095360346746,-0.002705240471946535,0.11276315772202494,0.11005791725007841,102.37894541678662,0.0016502145124530632,0.06936748110354322,0.07101769561599629,108.02127098928483,0.0038778304819109266,0.048344339532863434,0.05222217001477436,95.33303278924407,-0.07586580214502114,1.625591068438913,1.5497252662938918,103.65336056663301,0.02901119219122006,0.7940960565509447,0.8231072487421648,103.65336056663301,0.02042128612342864,0.5589726431587655,0.5793939292821941,94.11764705882352,-1.0,17,16,94.11764705882352,-1.0,17,16,,0.0,0,0,,0.0,0,0,,0.0,0,0,100.0,0.0,4,4,103.2216337145899,0.0030517131397213293,0.09472563953813089,0.09777735267785222
r1_domestic_rolling_30y_bond_futures,2024-12-14,single_563020,95.7390031524988,-0.006984422706246329,0.16391522820164117,0.15693080549539484,95.8279563696058,-0.004704528139173103,0.11276315772202494,0.10805862958285184,101.29259529091495,0.0008966407941707194,0.06936748110354322,0.07026412189771394,102.43436895558227,0.0011768795933693177,0.048344339532863434,0.04952121912623275,94.6050953619911,-0.08769908794626913,1.625591068438913,1.5378919804926439,103.58286601539326,0.028451397739741813,0.7940960565509447,0.8225474542906865,103.58286601539326,0.020027240867080853,0.5589726431587655,0.5789998840258463,105.88235294117648,1.0,17,18,105.88235294117648,1.0,17,18,,0.0,0,0,,0.0,0,0,,0.0,0,0,100.0,0.0,4,4,98.4911517897986,-0.0014292661167729231,0.09472563953813089,0.09329637342135796
r1_domestic_rolling_30y_bond_futures,2025-02-14,single_515080,94.80737353652293,-0.007466370269713307,0.1437879331823475,0.1363215629126342,94.87673306213176,-0.005698609103264474,0.11122998610795842,0.10553137700469395,102.18304063095187,0.0015422973254252403,0.07064904352021875,0.07219134084564399,109.07448538250566,0.004275100913160523,0.047111221550946825,0.05138632246410735,92.84978453987503,-0.11257312578775425,1.5744018682450525,1.4618287424572982,104.98658321705581,0.04151895513763948,0.8326133011403607,0.8741322562780002,104.98658321705581,0.03259431992113759,0.6536403485587878,0.6862346684799254,112.5,2.0,16,18,112.5,2.0,16,18,,0.0,0,0,,0.0,0,0,,0.0,0,0,100.0,0.0,4,4,89.056664747409,-0.012239209213408361,0.11184167286212449,0.09960246364871612
r1_domestic_rolling_30y_bond_futures,2025-02-14,single_563020,92.62183439982358,-0.010608911823264622,0.1437879331823475,0.13317902135908288,92.71822492142194,-0.00809951740831516,0.11122998610795842,0.10313046869964326,104.08548840018837,0.0028863584778625606,0.07064904352021875,0.07353540199808131,125.70888072146806,0.01211176775495948,0.047111221550946825,0.059222989305906304,89.078916135685,-0.17194174839238419,1.5744018682450525,1.4024601198526683,93.29986111923735,-0.055786247516106724,0.8326133011403607,0.776827053624254,93.29986111923735,-0.043794811134139855,0.6536403485587878,0.609845537424648,81.25,-3.0,16,13,81.25,-3.0,16,13,,0.0,0,0,,0.0,0,0,,0.0,0,0,100.0,0.0,4,4,94.46789624126288,-0.0061871973882400705,0.11184167286212449,0.10565447547388442
r1_domestic_rolling_30y_bond_futures,2025-04-14,single_515080,95.64094817682297,-0.004682551949620306,0.1074213416028511,0.1027387896532308,95.66252292515483,-0.0041562197727071926,0.09582113521269875,0.09166491543999156,101.1412679421553,0.0007019174072254997,0.06150329657905953,0.06220521398628503,104.02202116565158,0.0019878015135086358,0.04942295009495812,0.051410751608466754,94.58307659329141,-0.08439478516795185,1.5579837267669918,1.47358894159904,104.91059346048064,0.03277963843350584,0.6675290613509147,0.7003086997844206,104.91059346048064,0.029396686424354,0.5986381617808915,0.6280348482052455,88.23529411764706,-2.0,17,15,88.23529411764706,-2.0,17,15,,0.0,0,0,,0.0,0,0,,0.0,0,0,100.0,0.0,4,4,96.04650908919383,-0.004806445572876447,0.12157472171591141,0.11676827614303496
r1_domestic_rolling_30y_bond_futures,2025-04-14,single_563020,92.10574695106698,-0.008480112534687834,0.1074213416028511,0.09894122906816327,92.14342308726346,-0.007528261186642959,0.09582113521269875,0.08829287402605579,100.69841633202736,0.0004295490680433847,0.06150329657905953,0.06193284564710291,103.363300695454,0.0016622424242576095,0.04942295009495812,0.05108519251921573,91.50434181948204,-0.13236097193421847,1.5579837267669918,1.4256227548327733,99.69784385460933,-0.0020169800811404848,0.6675290613509147,0.6655120812697742,99.69784385460933,-0.0018088219944747408,0.5986381617808915,0.5968293397864167,94.11764705882352,-1.0,17,16,94.11764705882352,-1.0,17,16,,0.0,0,0,,2.0,0,2,,2.0,0,2,100.0,0.0,4,4,98.18170427073773,-0.0022105879728229194,0.12157472171591141,0.11936413374308849
r1_domestic_rolling_30y_bond_futures,2025-06-14,single_515080,92.01619267109123,-0.007642219977244125,0.09572149805735197,0.08807927808010785,91.99961006203779,-0.008059682662116874,0.1007411229279378,0.09268144026582092,101.04871627697376,0.0006940996164639252,0.06618564350568339,0.06687974312214731,108.94987795747848,0.004217630312102094,0.04712500362731609,0.05134263393941818,91.04480833766118,-0.1363069113351525,1.5220993193076249,1.3857924079724724,95.69573044151818,-0.029986278545714784,0.6966635834092929,0.6666773048635781,95.69573044151818,-0.031485592473000534,0.7314967625797576,0.7000111701067571,81.25,-3.0,16,13,81.25,-3.0,16,13,,0.0,0,0,0.0,-1.0,1,0,0.0,-1.0,1,0,100.0,0.0,4,4,100.42202621717973,0.000604818564093279,0.14331303115126168,0.14391784971535496
