results_dir,nav_csv,positions_csv,orders_csv,skipped_orders_csv,trades_csv,oos_metrics_available,start_date,end_date,observations,total_return,annualized_return,annualized_volatility,max_drawdown,sharpe_ratio,turnover_total,annualized_turnover,turnover_amount_total,turnover_amount_ratio,annualized_turnover_amount,turnover_quantity_total,annualized_turnover_quantity,trade_count,order_count,skipped_order_count,skipped_below_lot_or_cash_count,filled_order_count,rejected_order_count,order_status_counts,rejection_reason_counts,skipped_reason_counts,pending_intent_count,max_pending_intent_count,average_cash_weight,max_position_count,max_drawdown_abs,config_file,config_stem,variant,entry_start,configured_end,raw_output_dir,strategy_names
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-08-14\single_515080\baseline_r1_domestic_ewma_single_515080_2024-08-14_ratio_20260624_223147_842825,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-08-14\single_515080\baseline_r1_domestic_ewma_single_515080_2024-08-14_ratio_20260624_223147_842825\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-08-14\single_515080\baseline_r1_domestic_ewma_single_515080_2024-08-14_ratio_20260624_223147_842825\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-08-14\single_515080\baseline_r1_domestic_ewma_single_515080_2024-08-14_ratio_20260624_223147_842825\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-08-14\single_515080\baseline_r1_domestic_ewma_single_515080_2024-08-14_ratio_20260624_223147_842825\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-08-14\single_515080\baseline_r1_domestic_ewma_single_515080_2024-08-14_ratio_20260624_223147_842825\trades.csv,False,2024-08-14,2026-06-10,439,0.3222462479128687,0.17391635645876002,0.07517582652257115,-0.04209616645709058,2.313461181654485,3509520.9881020426,0.8436859404341988,3509520.9881020426,1.4697544755976717,0.8436859404341988,757700.0,217471.98177676537,51,52,4,4,51,1,"{'FILLED': 51, 'REJECTED': 1}",{'limit_down': 1},{'below_lot_or_cash': 4},0,4,0.08207487650394725,4,0.04209616645709058,configs\baseline_r1_domestic_ewma.yaml,baseline_r1_domestic_ewma,single_515080,2024-08-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-08-14\single_515080\baseline_r1_domestic_ewma_single_515080_2024-08-14_ratio_20260624_223147_842825,risk_parity_ewma
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-08-14\single_563020\baseline_r1_domestic_ewma_single_563020_2024-08-14_ratio_20260624_223148_132158,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-08-14\single_563020\baseline_r1_domestic_ewma_single_563020_2024-08-14_ratio_20260624_223148_132158\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-08-14\single_563020\baseline_r1_domestic_ewma_single_563020_2024-08-14_ratio_20260624_223148_132158\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-08-14\single_563020\baseline_r1_domestic_ewma_single_563020_2024-08-14_ratio_20260624_223148_132158\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-08-14\single_563020\baseline_r1_domestic_ewma_single_563020_2024-08-14_ratio_20260624_223148_132158\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-08-14\single_563020\baseline_r1_domestic_ewma_single_563020_2024-08-14_ratio_20260624_223148_132158\trades.csv,False,2024-08-14,2026-06-10,439,0.2912894175538381,0.1580600566515702,0.07315017041188238,-0.04265875173970646,2.160761290938773,3442866.1570479022,0.8389122908502856,3442866.1570479022,1.4614384749336324,0.8389122908502856,795300.0,228263.7813211845,59,60,6,6,59,1,"{'FILLED': 59, 'REJECTED': 1}",{'limit_down': 1},{'below_lot_or_cash': 6},0,4,0.07730404849150449,4,0.04265875173970646,configs\baseline_r1_domestic_ewma.yaml,baseline_r1_domestic_ewma,single_563020,2024-08-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-08-14\single_563020\baseline_r1_domestic_ewma_single_563020_2024-08-14_ratio_20260624_223148_132158,risk_parity_ewma
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-10-14\pure_512890\baseline_r1_domestic_ewma_pure_512890_2024-10-14_ratio_20260624_223148_421545,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-10-14\pure_512890\baseline_r1_domestic_ewma_pure_512890_2024-10-14_ratio_20260624_223148_421545\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-10-14\pure_512890\baseline_r1_domestic_ewma_pure_512890_2024-10-14_ratio_20260624_223148_421545\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-10-14\pure_512890\baseline_r1_domestic_ewma_pure_512890_2024-10-14_ratio_20260624_223148_421545\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-10-14\pure_512890\baseline_r1_domestic_ewma_pure_512890_2024-10-14_ratio_20260624_223148_421545\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-10-14\pure_512890\baseline_r1_domestic_ewma_pure_512890_2024-10-14_ratio_20260624_223148_421545\trades.csv,False,2024-10-14,2026-06-10,403,0.2719641966287514,0.16232936436556633,0.0658907436981501,-0.03799891341419892,2.4636140868163214,2760396.218954597,0.7395286040704321,2760396.218954597,1.1826588390491435,0.7395286040704321,573100.0,179182.63027295284,40,41,5,5,40,1,"{'FILLED': 40, 'REJECTED': 1}",{'limit_down': 1},{'below_lot_or_cash': 5},0,4,0.08609992372139852,4,0.03799891341419892,configs\baseline_r1_domestic_ewma.yaml,baseline_r1_domestic_ewma,pure_512890,2024-10-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-10-14\pure_512890\baseline_r1_domestic_ewma_pure_512890_2024-10-14_ratio_20260624_223148_421545,risk_parity_ewma
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-10-14\single_515080\baseline_r1_domestic_ewma_single_515080_2024-10-14_ratio_20260624_223148_695294,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-10-14\single_515080\baseline_r1_domestic_ewma_single_515080_2024-10-14_ratio_20260624_223148_695294\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-10-14\single_515080\baseline_r1_domestic_ewma_single_515080_2024-10-14_ratio_20260624_223148_695294\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-10-14\single_515080\baseline_r1_domestic_ewma_single_515080_2024-10-14_ratio_20260624_223148_695294\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-10-14\single_515080\baseline_r1_domestic_ewma_single_515080_2024-10-14_ratio_20260624_223148_695294\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-10-14\single_515080\baseline_r1_domestic_ewma_single_515080_2024-10-14_ratio_20260624_223148_695294\trades.csv,False,2024-10-14,2026-06-10,403,0.2651857107969655,0.15845217556466107,0.06862705239752523,-0.04199974372790516,2.3088879680686247,2965953.060884229,0.8000557850793535,2965953.060884229,1.2794542912181726,0.8000557850793535,568600.0,177775.682382134,40,41,3,3,40,1,"{'FILLED': 40, 'REJECTED': 1}",{'limit_down': 1},{'below_lot_or_cash': 3},0,4,0.08624145230004758,4,0.04199974372790516,configs\baseline_r1_domestic_ewma.yaml,baseline_r1_domestic_ewma,single_515080,2024-10-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-10-14\single_515080\baseline_r1_domestic_ewma_single_515080_2024-10-14_ratio_20260624_223148_695294,risk_parity_ewma
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-10-14\single_563020\baseline_r1_domestic_ewma_single_563020_2024-10-14_ratio_20260624_223148_965718,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-10-14\single_563020\baseline_r1_domestic_ewma_single_563020_2024-10-14_ratio_20260624_223148_965718\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-10-14\single_563020\baseline_r1_domestic_ewma_single_563020_2024-10-14_ratio_20260624_223148_965718\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-10-14\single_563020\baseline_r1_domestic_ewma_single_563020_2024-10-14_ratio_20260624_223148_965718\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-10-14\single_563020\baseline_r1_domestic_ewma_single_563020_2024-10-14_ratio_20260624_223148_965718\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-10-14\single_563020\baseline_r1_domestic_ewma_single_563020_2024-10-14_ratio_20260624_223148_965718\trades.csv,False,2024-10-14,2026-06-10,403,0.2564244211938471,0.15342930230689333,0.06579534457104218,-0.04024046173662377,2.3319173006416714,2818517.972434246,0.758595502184638,2818517.972434246,1.2131507435730522,0.758595502184638,581500.0,181808.93300248138,40,41,4,4,40,1,"{'FILLED': 40, 'REJECTED': 1}",{'limit_down': 1},{'below_lot_or_cash': 4},0,4,0.08233693908165171,4,0.04024046173662377,configs\baseline_r1_domestic_ewma.yaml,baseline_r1_domestic_ewma,single_563020,2024-10-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-10-14\single_563020\baseline_r1_domestic_ewma_single_563020_2024-10-14_ratio_20260624_223148_965718,risk_parity_ewma
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-12-14\pure_512890\baseline_r1_domestic_ewma_pure_512890_2024-12-14_ratio_20260624_223149_238525,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-12-14\pure_512890\baseline_r1_domestic_ewma_pure_512890_2024-12-14_ratio_20260624_223149_238525\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-12-14\pure_512890\baseline_r1_domestic_ewma_pure_512890_2024-12-14_ratio_20260624_223149_238525\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-12-14\pure_512890\baseline_r1_domestic_ewma_pure_512890_2024-12-14_ratio_20260624_223149_238525\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-12-14\pure_512890\baseline_r1_domestic_ewma_pure_512890_2024-12-14_ratio_20260624_223149_238525\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-12-14\pure_512890\baseline_r1_domestic_ewma_pure_512890_2024-12-14_ratio_20260624_223149_238525\trades.csv,False,2024-12-16,2026-06-10,358,0.18315313921631926,0.12567833404234174,0.06932356559391716,-0.03936448972315809,1.8129236856993038,2537592.6223030966,0.8086377911191042,2537592.6223030966,1.148779084208886,0.8086377911191042,674900.0,237534.63687150838,42,43,4,4,42,1,"{'FILLED': 42, 'REJECTED': 1}",{'limit_down': 1},{'below_lot_or_cash': 4},0,4,0.09673143816883695,4,0.03936448972315809,configs\baseline_r1_domestic_ewma.yaml,baseline_r1_domestic_ewma,pure_512890,2024-12-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-12-14\pure_512890\baseline_r1_domestic_ewma_pure_512890_2024-12-14_ratio_20260624_223149_238525,risk_parity_ewma
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-12-14\single_515080\baseline_r1_domestic_ewma_single_515080_2024-12-14_ratio_20260624_223149_496430,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-12-14\single_515080\baseline_r1_domestic_ewma_single_515080_2024-12-14_ratio_20260624_223149_496430\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-12-14\single_515080\baseline_r1_domestic_ewma_single_515080_2024-12-14_ratio_20260624_223149_496430\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-12-14\single_515080\baseline_r1_domestic_ewma_single_515080_2024-12-14_ratio_20260624_223149_496430\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-12-14\single_515080\baseline_r1_domestic_ewma_single_515080_2024-12-14_ratio_20260624_223149_496430\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-12-14\single_515080\baseline_r1_domestic_ewma_single_515080_2024-12-14_ratio_20260624_223149_496430\trades.csv,False,2024-12-16,2026-06-10,358,0.18060118710397632,0.12396870389623849,0.07263539471769102,-0.04215359334413904,1.7067258239328431,2376466.50302789,0.7612476922051921,2376466.50302789,1.0814550547994395,0.7612476922051921,574800.0,202303.91061452514,30,31,1,1,30,1,"{'FILLED': 30, 'REJECTED': 1}",{'limit_down': 1},{'below_lot_or_cash': 1},0,4,0.09654457032804979,4,0.04215359334413904,configs\baseline_r1_domestic_ewma.yaml,baseline_r1_domestic_ewma,single_515080,2024-12-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-12-14\single_515080\baseline_r1_domestic_ewma_single_515080_2024-12-14_ratio_20260624_223149_496430,risk_parity_ewma
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-12-14\single_563020\baseline_r1_domestic_ewma_single_563020_2024-12-14_ratio_20260624_223149_749596,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-12-14\single_563020\baseline_r1_domestic_ewma_single_563020_2024-12-14_ratio_20260624_223149_749596\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-12-14\single_563020\baseline_r1_domestic_ewma_single_563020_2024-12-14_ratio_20260624_223149_749596\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-12-14\single_563020\baseline_r1_domestic_ewma_single_563020_2024-12-14_ratio_20260624_223149_749596\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-12-14\single_563020\baseline_r1_domestic_ewma_single_563020_2024-12-14_ratio_20260624_223149_749596\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-12-14\single_563020\baseline_r1_domestic_ewma_single_563020_2024-12-14_ratio_20260624_223149_749596\trades.csv,False,2024-12-16,2026-06-10,358,0.16620965083417838,0.11430679644593766,0.06856144257973093,-0.040347534638367044,1.667216910043993,2244496.3900660677,0.7193907506736291,2244496.3900660677,1.021991621988727,0.7193907506736291,590000.0,207653.6312849162,35,36,2,2,35,1,"{'FILLED': 35, 'REJECTED': 1}",{'limit_down': 1},{'below_lot_or_cash': 2},0,4,0.1004633277458356,4,0.040347534638367044,configs\baseline_r1_domestic_ewma.yaml,baseline_r1_domestic_ewma,single_563020,2024-12-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2024-12-14\single_563020\baseline_r1_domestic_ewma_single_563020_2024-12-14_ratio_20260624_223149_749596,risk_parity_ewma
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2025-02-14\pure_512890\baseline_r1_domestic_ewma_pure_512890_2025-02-14_ratio_20260624_223150_009630,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2025-02-14\pure_512890\baseline_r1_domestic_ewma_pure_512890_2025-02-14_ratio_20260624_223150_009630\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2025-02-14\pure_512890\baseline_r1_domestic_ewma_pure_512890_2025-02-14_ratio_20260624_223150_009630\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2025-02-14\pure_512890\baseline_r1_domestic_ewma_pure_512890_2025-02-14_ratio_20260624_223150_009630\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2025-02-14\pure_512890\baseline_r1_domestic_ewma_pure_512890_2025-02-14_ratio_20260624_223150_009630\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2025-02-14\pure_512890\baseline_r1_domestic_ewma_pure_512890_2025-02-14_ratio_20260624_223150_009630\trades.csv,False,2025-02-14,2026-06-10,321,0.1506668423785693,0.11647314958030064,0.07156450105508583,-0.03808605385336439,1.6275268864188261,2207139.2051488007,0.7967720862309283,2207139.2051488007,1.0149358717465395,0.7967720862309283,761100.0,298749.5327102804,30,31,1,1,30,1,"{'FILLED': 30, 'REJECTED': 1}",{'limit_down': 1},{'below_lot_or_cash': 1},0,4,0.10646672095985925,4,0.03808605385336439,configs\baseline_r1_domestic_ewma.yaml,baseline_r1_domestic_ewma,pure_512890,2025-02-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2025-02-14\pure_512890\baseline_r1_domestic_ewma_pure_512890_2025-02-14_ratio_20260624_223150_009630,risk_parity_ewma
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2025-02-14\single_515080\baseline_r1_domestic_ewma_single_515080_2025-02-14_ratio_20260624_223150_254974,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2025-02-14\single_515080\baseline_r1_domestic_ewma_single_515080_2025-02-14_ratio_20260624_223150_254974\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2025-02-14\single_515080\baseline_r1_domestic_ewma_single_515080_2025-02-14_ratio_20260624_223150_254974\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2025-02-14\single_515080\baseline_r1_domestic_ewma_single_515080_2025-02-14_ratio_20260624_223150_254974\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2025-02-14\single_515080\baseline_r1_domestic_ewma_single_515080_2025-02-14_ratio_20260624_223150_254974\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2025-02-14\single_515080\baseline_r1_domestic_ewma_single_515080_2025-02-14_ratio_20260624_223150_254974\trades.csv,False,2025-02-14,2026-06-10,321,0.1492126485561991,0.1153653135048629,0.07491718365687769,-0.042040849746361464,1.5399045702683982,2278061.478575693,0.825385362648929,2278061.478575693,1.0513837357551834,0.825385362648929,622400.0,244306.54205607477,30,31,2,2,30,1,"{'FILLED': 30, 'REJECTED': 1}",{'limit_down': 1},{'below_lot_or_cash': 2},0,4,0.1129234224851539,4,0.042040849746361464,configs\baseline_r1_domestic_ewma.yaml,baseline_r1_domestic_ewma,single_515080,2025-02-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\baseline_r1_domestic_ewma\2025-02-14\single_515080\baseline_r1_domestic_ewma_single_515080_2025-02-14_ratio_20260624_223150_254974,risk_parity_ewma
