Trade_Date,Asset_ID,Asset_Name,Price,Holding_Weight_Pct,Daily_Contribution_Pct
2025-11-12,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),249.4192,61.13848316718599,0.07215073438840157
2025-11-13,CN_ETF:510300.SH,沪深300ETF (510300),4.812,29.35044396937123,0.2876807527766058
2025-11-13,CN_ETF:518880.SH,黄金ETF (518880),9.175,9.766995606994989,0.15596662249088922
2025-11-13,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),249.0433,60.83251166291345,-0.09214188732280952
2025-11-14,CN_ETF:510300.SH,沪深300ETF (510300),4.741,29.071179282237868,-0.43305933537518243
2025-11-14,CN_ETF:518880.SH,黄金ETF (518880),9.096,9.73439598543786,-0.08409729187494339
2025-11-14,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),248.9947,61.14410979153103,-0.011871269240398132
2025-11-17,CN_ETF:510300.SH,沪深300ETF (510300),4.71,28.97450645363424,-0.1900878628452558
2025-11-17,CN_ETF:518880.SH,黄金ETF (518880),8.882,9.536121413575719,-0.22901943061606306
2025-11-17,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),249.3885,61.43889444981199,0.09670306410500054
2025-11-18,CN_ETF:510300.SH,沪深300ETF (510300),4.683,28.879129926996477,-0.16609589686796697
2025-11-18,CN_ETF:518880.SH,黄金ETF (518880),8.777,9.44652130413718,-0.1127328021195065
2025-11-18,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),249.5263,61.62374717242407,0.03394815580984187
2025-11-19,CN_ETF:510300.SH,沪深300ETF (510300),4.697,28.92507867388986,0.0863352165231629
2025-11-19,CN_ETF:518880.SH,黄金ETF (518880),8.954,9.62358622575466,0.19050179683630927
2025-11-19,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),248.9707,61.400804057582135,-0.1372126061621541
2025-11-20,CN_ETF:510300.SH,沪深300ETF (510300),4.676,28.86984141603382,-0.12932225934675123
2025-11-20,CN_ETF:518880.SH,黄金ETF (518880),8.903,9.593390709178461,-0.0548138147770255
2025-11-20,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),248.6768,61.486106827012065,-0.07248120486677326
2025-11-21,CN_ETF:510300.SH,沪深300ETF (510300),4.564,28.441605432252608,-0.6914932075696714
2025-11-21,CN_ETF:518880.SH,黄金ETF (518880),8.828,9.60144633965702,-0.0808159388058406
2025-11-21,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),248.0568,61.905813877667846,-0.1532969148418563
2025-11-24,CN_ETF:510300.SH,沪深300ETF (510300),4.557,28.39901879177028,-0.04362209422124293
2025-11-24,CN_ETF:518880.SH,黄金ETF (518880),8.857,9.63333835280601,0.03154077297803114
2025-11-24,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),248.0906,61.916506640528844,0.008435231402912118
2025-11-25,CN_ETF:510300.SH,沪深300ETF (510300),4.597,28.594737459837283,0.24927819874277496
2025-11-25,CN_ETF:518880.SH,黄金ETF (518880),9.01,9.78142803036635,0.16641083526920206
2025-11-25,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),247.1755,61.572793896803134,-0.22838348259364905
2025-11-26,CN_ETF:510300.SH,沪深300ETF (510300),4.626,28.79749331460285,0.18038881582233754
2025-11-26,CN_ETF:518880.SH,黄金ETF (518880),9.011,9.79011764263289,0.001085619093270852
2025-11-26,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),246.1352,61.36130875566611,-0.2591445248046229
2025-11-27,CN_ETF:510300.SH,沪深300ETF (510300),4.622,28.817424816884028,-0.024900556259927757
2025-11-27,CN_ETF:518880.SH,黄金ETF (518880),9.01,9.80428397329081,-0.0010864629500195013
2025-11-27,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),245.6154,61.3271313319011,-0.12958572480163713
2025-11-28,CN_ETF:510300.SH,沪深300ETF (510300),4.635,28.82389356940286,0.08105290407172044
2025-11-28,CN_ETF:518880.SH,黄金ETF (518880),9.067,9.84084487469185,0.06202488196199455
2025-11-28,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),246.0787,61.28423371663479,0.1156802869285486
2025-12-01,CN_ETF:510300.SH,沪深300ETF (510300),4.687,21.65365692502664,0.3233748577365632
2025-12-01,CN_ETF:518880.SH,黄金ETF (518880),9.161,9.107538406885931,0.10202265558851036
